,Unnamed: 0,sno,serialno,Computer_FileNO,IncidentDistrict,PermanentDistrict,year_INC_NEP,age_2,Age,Year,Event_Date,Region2,Region1,Mobility,IncidentOutcome,Killed_Type,By_State,By_Maoist,Other_Perpetrators,Gender,MaritalStatus,LanguageGroup,CasteGroup,Partyaffiliation,EconomicStatus,Education,OccupationCategory,Informer,LivelihoodDependence,Compensation,Displacement,DisplacementResettlement,IncidentVictim,lon,lat
14635,14635,52.0,11816.0,8904.0,ROLPA,52.0,2055.0,,46.0,1998.0,1998-11-02,4.0,2.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,99.0,3.0,8.0,1.0,,1.0,1.0,0.0,0.0,0.0,82.6092192432,28.3998485462
14636,14636,52.0,11827.0,8840.0,ROLPA,52.0,2059.0,,58.0,2003.0,2003-03-30,4.0,2.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,10.0,2.0,1.0,4.0,8.0,1.0,,1.0,1.0,0.0,0.0,0.0,82.6592739281,28.3137836493
14637,14637,52.0,11831.0,8630.0,ROLPA,52.0,2059.0,,23.0,2002.0,2002-05-02,4.0,2.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,10.0,2.0,5.0,4.0,6.0,9.0,,1.0,1.0,0.0,0.0,0.0,82.9138950853,28.40869838
14638,14638,52.0,11847.0,8747.0,ROLPA,52.0,2056.0,,36.0,1999.0,1999-09-15,4.0,2.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,5.0,4.0,6.0,1.0,,1.0,1.0,0.0,0.0,0.0,82.4345611704,28.4734308072
14639,14639,54.0,11864.0,8068.0,RUKUM,54.0,2056.0,,49.0,1999.0,1999-07-20,4.0,2.0,2.0,1.0,3.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,3.0,6.0,9.0,1.0,2.0,1.0,0.0,0.0,0.0,82.5535370723,28.7426582745
14640,14640,54.0,11870.0,6789.0,RUKUM,54.0,2055.0,,30.0,1999.0,1999-03-11,4.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,5.0,5.0,3.0,5.0,9.0,,1.0,1.0,0.0,0.0,1.0,82.3122096898,28.6542164395
14641,14641,54.0,11873.0,6601.0,RUKUM,54.0,2056.0,,21.0,1999.0,1999-12-12,4.0,2.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,2.0,1.0,5.0,99.0,3.0,4.0,1.0,,1.0,1.0,0.0,0.0,0.0,82.343634119,28.7824461632
14642,14642,54.0,11874.0,6741.0,RUKUM,54.0,2057.0,,18.0,2000.0,2000-06-09,4.0,2.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,2.0,1.0,2.0,5.0,3.0,5.0,9.0,,1.0,1.0,0.0,0.0,0.0,82.4707198538,28.6405338463
14643,14643,54.0,11875.0,8061.0,RUKUM,54.0,2055.0,,26.0,1999.0,1999-01-09,4.0,2.0,2.0,1.0,3.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,3.0,6.0,9.0,,1.0,1.0,0.0,0.0,0.0,82.2637461988,28.663640392
14644,14644,54.0,11878.0,4331.0,RUKUM,54.0,2056.0,,20.0,1999.0,1999-11-22,4.0,2.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,2.0,1.0,5.0,99.0,4.0,5.0,15.0,,1.0,1.0,0.0,0.0,0.0,82.3932271996,28.6476633732
14645,14645,54.0,11883.0,4933.0,RUKUM,54.0,2055.0,,21.0,1998.0,1998-10-19,4.0,2.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,5.0,3.0,4.0,9.0,,1.0,1.0,0.0,0.0,0.0,82.5630679391,28.6621157139
14646,14646,54.0,11884.0,6502.0,RUKUM,54.0,2059.0,,18.0,2002.0,2002-05-19,4.0,2.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,5.0,3.0,5.0,9.0,,1.0,1.0,0.0,0.0,0.0,82.2453867927,28.6254072776
14647,14647,54.0,11887.0,4920.0,RUKUM,54.0,2054.0,,20.0,1997.0,1997-09-18,4.0,2.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,2.0,1.0,2.0,5.0,3.0,5.0,9.0,,1.0,1.0,0.0,0.0,0.0,82.6794082011,28.8953806327
14648,14648,54.0,11899.0,4202.0,RUKUM,54.0,2056.0,,35.0,2000.0,2000-02-22,4.0,2.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,99.0,3.0,4.0,1.0,,1.0,1.0,0.0,0.0,0.0,82.3581791791,28.624221704
14649,14649,54.0,11901.0,4488.0,RUKUM,54.0,2056.0,,22.0,1999.0,1999-11-23,4.0,2.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,2.0,1.0,2.0,5.0,3.0,6.0,9.0,,1.0,1.0,0.0,0.0,0.0,82.6887226088,28.9042021823
14650,14650,54.0,11903.0,4824.0,RUKUM,54.0,2058.0,,29.0,2002.0,2002-01-25,4.0,2.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,5.0,3.0,5.0,9.0,,1.0,1.0,0.0,0.0,0.0,82.4363156287,28.6492736975
14651,14651,54.0,11909.0,6583.0,RUKUM,54.0,2056.0,,50.0,1999.0,1999-11-23,4.0,2.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,5.0,99.0,4.0,7.0,1.0,,1.0,1.0,0.0,0.0,0.0,82.6090011101,28.8149665299
14652,14652,54.0,11916.0,6834.0,RUKUM,54.0,2059.0,,19.0,2002.0,2002-04-25,4.0,2.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,5.0,3.0,5.0,9.0,,1.0,1.0,0.0,0.0,0.0,82.4702813143,28.6196189327
14653,14653,54.0,11921.0,6516.0,RUKUM,54.0,2058.0,,21.0,2002.0,2002-01-23,4.0,2.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,3.0,4.0,5.0,1.0,,1.0,1.0,0.0,0.0,0.0,82.3917276049,28.6731450725
14654,14654,54.0,11924.0,11307.0,RUKUM,54.0,2059.0,,29.0,2002.0,2002-09-25,4.0,2.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,10.0,2.0,99.0,4.0,8.0,1.0,,1.0,1.0,0.0,0.0,0.0,82.641723299,28.8820879975
14655,14655,54.0,11926.0,11262.0,RUKUM,54.0,2055.0,,37.0,1998.0,1998-10-10,4.0,2.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,5.0,5.0,4.0,8.0,9.0,,1.0,1.0,0.0,0.0,0.0,82.425933752,28.7828175727
14656,14656,54.0,11929.0,6506.0,RUKUM,54.0,2059.0,,35.0,2002.0,2002-06-27,4.0,2.0,2.0,1.0,2.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,99.0,2.0,4.0,1.0,,1.0,1.0,0.0,0.0,0.0,82.3859573872,28.5547865796
14657,14657,54.0,11930.0,8014.0,RUKUM,54.0,2056.0,,26.0,1999.0,1999-12-17,4.0,2.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,5.0,3.0,4.0,9.0,,1.0,1.0,0.0,0.0,0.0,82.4969481996,28.8765750079
14658,14658,54.0,11933.0,5184.0,RUKUM,54.0,2052.0,,25.0,1996.0,1996-02-27,4.0,2.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,99.0,2.0,5.0,1.0,,1.0,1.0,0.0,0.0,6.0,82.3502770163,28.7375874599
14659,14659,54.0,11934.0,7969.0,RUKUM,54.0,2055.0,,17.0,1999.0,1999-03-29,4.0,2.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,2.0,10.0,2.0,5.0,3.0,6.0,9.0,,1.0,1.0,0.0,0.0,0.0,82.3411272506,28.7752293286
14660,14660,54.0,11936.0,6563.0,RUKUM,54.0,2059.0,,55.0,2002.0,2002-04-27,4.0,2.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,99.0,4.0,9.0,1.0,,1.0,1.0,0.0,0.0,0.0,82.4389313213,28.5592211829
14661,14661,54.0,11937.0,4228.0,RUKUM,54.0,2061.0,,33.0,2005.0,2005-04-08,4.0,2.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,5.0,99.0,3.0,4.0,1.0,,1.0,0.0,0.0,0.0,0.0,82.5697943995,28.7884210688
14662,14662,54.0,11949.0,6731.0,RUKUM,54.0,2060.0,,21.0,2004.0,2004-02-24,4.0,2.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,5.0,4.0,6.0,9.0,,1.0,1.0,0.0,0.0,0.0,82.5289319306,28.5756651078
14663,14663,54.0,11955.0,4146.0,RUKUM,54.0,2056.0,,17.0,2000.0,2000-02-22,4.0,2.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,99.0,5.0,7.0,1.0,,1.0,1.0,0.0,0.0,0.0,82.6477455068,28.8941336214
14664,14664,54.0,11956.0,7974.0,RUKUM,54.0,2059.0,,19.0,2002.0,2002-07-14,4.0,2.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,2.0,10.0,2.0,99.0,3.0,5.0,1.0,,1.0,1.0,0.0,0.0,0.0,82.3734628528,28.6435613849
14665,14665,54.0,11960.0,8002.0,RUKUM,54.0,2056.0,,39.0,1999.0,1999-10-24,4.0,2.0,2.0,1.0,2.0,1.0,0.0,0.0,1.0,4.0,10.0,2.0,5.0,3.0,7.0,1.0,,1.0,1.0,0.0,0.0,0.0,82.4554881698,28.6792066633
14666,14666,54.0,11967.0,4287.0,RUKUM,54.0,2059.0,,22.0,2002.0,2002-05-21,4.0,2.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,99.0,3.0,5.0,1.0,,1.0,1.0,0.0,0.0,0.0,82.4972802446,28.8478143
14667,14667,54.0,11969.0,11223.0,RUKUM,54.0,2053.0,,22.0,1997.0,1997-02-14,4.0,2.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,5.0,3.0,4.0,9.0,,3.0,1.0,0.0,0.0,0.0,82.4023325401,28.7926867296
14668,14668,54.0,11974.0,6758.0,RUKUM,54.0,2056.0,,20.0,2000.0,2000-01-15,4.0,2.0,2.0,1.0,2.0,1.0,0.0,0.0,1.0,2.0,1.0,2.0,99.0,3.0,4.0,1.0,,1.0,1.0,0.0,0.0,0.0,82.6140463941,28.9517106406
14669,14669,54.0,11981.0,5216.0,RUKUM,54.0,2056.0,,26.0,1999.0,1999-07-22,4.0,2.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,2.0,1.0,5.0,99.0,4.0,6.0,1.0,,1.0,1.0,0.0,0.0,0.0,82.3549780318,28.6133953954
14670,14670,54.0,11984.0,8053.0,RUKUM,54.0,2056.0,,23.0,2000.0,2000-02-26,4.0,2.0,2.0,1.0,3.0,0.0,1.0,0.0,0.0,1.0,1.0,7.0,1.0,3.0,5.0,9.0,1.0,1.0,1.0,0.0,0.0,0.0,82.5908415525,28.6916414633
14671,14671,54.0,11990.0,4165.0,RUKUM,54.0,2056.0,,40.0,2000.0,2000-02-22,4.0,2.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,99.0,5.0,9.0,1.0,,1.0,1.0,0.0,0.0,0.0,82.1995509332,28.6593002006
14672,14672,54.0,11996.0,8043.0,RUKUM,54.0,2056.0,,32.0,1999.0,1999-05-16,4.0,2.0,2.0,1.0,3.0,0.0,1.0,0.0,0.0,2.0,1.0,2.0,1.0,3.0,4.0,9.0,,1.0,1.0,0.0,0.0,0.0,82.5860128872,28.8082087793
14673,14673,54.0,11997.0,6490.0,RUKUM,54.0,2056.0,,27.0,1999.0,1999-09-24,4.0,2.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,99.0,3.0,5.0,1.0,,1.0,1.0,0.0,0.0,0.0,82.2883290787,28.6114595852
14674,14674,54.0,11998.0,4509.0,RUKUM,54.0,2060.0,,41.0,2003.0,2003-10-18,4.0,2.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,99.0,2.0,8.0,1.0,,1.0,1.0,0.0,0.0,0.0,82.5666163344,28.9796166961
14675,14675,54.0,12003.0,5122.0,RUKUM,54.0,2052.0,,20.0,1996.0,1996-02-27,4.0,2.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,99.0,2.0,5.0,1.0,,1.0,1.0,0.0,0.0,6.0,82.5755220376,28.8471258467
14676,14676,54.0,12024.0,6577.0,RUKUM,54.0,2055.0,,18.0,1999.0,1999-03-21,4.0,2.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,99.0,4.0,5.0,15.0,,1.0,1.0,0.0,0.0,0.0,82.5884610752,28.9478520107
14677,14677,54.0,12028.0,6682.0,RUKUM,54.0,2060.0,,35.0,2004.0,2004-01-08,4.0,2.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,5.0,3.0,4.0,9.0,,1.0,1.0,0.0,0.0,0.0,82.4605836747,28.5965776411
14678,14678,54.0,12030.0,10867.0,RUKUM,54.0,2055.0,,34.0,1998.0,1998-08-05,4.0,2.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,99.0,3.0,6.0,1.0,,1.0,1.0,0.0,0.0,0.0,82.5560759039,28.7232550833
14679,14679,54.0,12031.0,4127.0,RUKUM,54.0,2056.0,,32.0,2000.0,2000-02-22,4.0,2.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,99.0,3.0,7.0,1.0,,1.0,1.0,0.0,0.0,0.0,82.5420124982,28.7412506247
14680,14680,54.0,12032.0,7971.0,RUKUM,54.0,2059.0,,52.0,2002.0,2002-09-23,4.0,2.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,10.0,2.0,5.0,3.0,4.0,9.0,,1.0,1.0,0.0,0.0,0.0,82.3038981345,28.7451223015
14681,14681,54.0,12038.0,5199.0,RUKUM,54.0,2057.0,,24.0,2000.0,2000-07-21,4.0,2.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,99.0,3.0,5.0,1.0,,1.0,1.0,0.0,0.0,0.0,82.6629335828,28.9540244936
14682,14682,54.0,12045.0,7990.0,RUKUM,54.0,2056.0,,39.0,2000.0,2000-01-15,4.0,2.0,2.0,1.0,3.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0,99.0,3.0,5.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,82.5643948086,28.9799146024
14683,14683,54.0,12047.0,4923.0,RUKUM,54.0,2054.0,,26.0,1997.0,1997-10-18,4.0,2.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,5.0,2.0,4.0,9.0,,1.0,1.0,0.0,0.0,0.0,82.33312122,28.7549755023
14684,14684,54.0,12056.0,6754.0,RUKUM,54.0,2056.0,,43.0,1999.0,1999-09-01,4.0,2.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,99.0,3.0,6.0,1.0,,1.0,1.0,0.0,0.0,0.0,82.5811364562,28.7190241189
14685,14685,54.0,12060.0,6567.0,RUKUM,54.0,2059.0,,14.0,2002.0,2002-05-15,4.0,2.0,2.0,1.0,2.0,1.0,0.0,0.0,1.0,2.0,1.0,1.0,99.0,3.0,9.0,15.0,,1.0,1.0,0.0,0.0,0.0,82.2951618089,28.6717905871
14686,14686,54.0,12064.0,6600.0,RUKUM,54.0,2055.0,,43.0,1998.0,1998-10-22,4.0,2.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,5.0,10.0,2.0,99.0,4.0,5.0,1.0,,1.0,1.0,0.0,0.0,0.0,82.5904207121,28.8359716521
14687,14687,54.0,12066.0,4489.0,RUKUM,54.0,2056.0,,20.0,2000.0,2000-01-08,4.0,2.0,2.0,1.0,2.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,5.0,4.0,4.0,9.0,,1.0,1.0,0.0,0.0,0.0,82.337450323,28.6629916038
14688,14688,54.0,12070.0,7966.0,RUKUM,54.0,2056.0,,31.0,1999.0,1999-10-24,4.0,2.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,10.0,2.0,99.0,3.0,5.0,1.0,,1.0,1.0,0.0,0.0,0.0,82.7006579454,28.8884089259
14689,14689,54.0,12075.0,6627.0,RUKUM,54.0,2054.0,,22.0,1997.0,1997-12-28,4.0,2.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,2.0,10.0,2.0,99.0,3.0,5.0,1.0,,1.0,1.0,0.0,0.0,0.0,82.5404677772,28.5955149477
14690,14690,54.0,12077.0,4324.0,RUKUM,54.0,2058.0,,22.0,2002.0,2002-02-25,4.0,2.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,5.0,3.0,4.0,9.0,,1.0,1.0,0.0,0.0,0.0,82.5400655103,28.9480658552
14691,14691,54.0,12085.0,5118.0,RUKUM,54.0,2052.0,,26.0,1996.0,1996-02-27,4.0,2.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,99.0,3.0,4.0,1.0,,1.0,1.0,0.0,0.0,6.0,82.6661338967,28.8950837995
14692,14692,54.0,12091.0,7991.0,RUKUM,54.0,2056.0,,49.0,2000.0,2000-10-23,4.0,2.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,10.0,2.0,5.0,3.0,5.0,9.0,,1.0,1.0,0.0,0.0,0.0,82.3340876008,28.7103069236
14693,14693,54.0,12094.0,8003.0,RUKUM,54.0,2056.0,,56.0,1999.0,1999-10-22,4.0,2.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,5.0,99.0,3.0,6.0,1.0,,1.0,1.0,0.0,0.0,0.0,82.4396471247,28.547323561
14694,14694,54.0,12097.0,8004.0,RUKUM,54.0,2056.0,,39.0,1999.0,1999-10-24,4.0,2.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,2.0,1.0,5.0,99.0,5.0,6.0,1.0,,1.0,1.0,0.0,0.0,0.0,82.4645181823,28.7106496104
14695,14695,54.0,12101.0,6810.0,RUKUM,54.0,2058.0,,26.0,2002.0,2002-03-19,4.0,2.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,99.0,2.0,2.0,1.0,,1.0,1.0,0.0,0.0,0.0,82.35606242,28.669242503
14696,14696,54.0,12110.0,7962.0,RUKUM,54.0,2055.0,,29.0,1999.0,1999-03-28,4.0,2.0,2.0,1.0,3.0,0.0,1.0,0.0,0.0,1.0,1.0,,1.0,2.0,4.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,82.5357384664,28.6982993504
14697,14697,54.0,12112.0,8037.0,RUKUM,54.0,2055.0,,34.0,1998.0,1998-10-11,4.0,2.0,2.0,1.0,3.0,0.0,1.0,0.0,0.0,1.0,1.0,,1.0,3.0,4.0,9.0,,1.0,1.0,0.0,0.0,0.0,82.4313609751,28.818720883
14698,14698,54.0,12116.0,11232.0,RUKUM,54.0,2053.0,,20.0,1997.0,1997-04-04,4.0,2.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,2.0,1.0,2.0,5.0,3.0,8.0,9.0,,1.0,1.0,0.0,0.0,0.0,82.5578622278,28.586423142
14699,14699,54.0,12118.0,8052.0,RUKUM,54.0,2057.0,,39.0,2000.0,2000-06-21,4.0,2.0,2.0,1.0,3.0,0.0,1.0,0.0,0.0,1.0,1.0,,1.0,3.0,5.0,9.0,1.0,1.0,1.0,1.0,1.0,0.0,82.4902175568,28.6124477234
14700,14700,54.0,12120.0,6460.0,RUKUM,54.0,2055.0,,23.0,1998.0,1998-10-06,4.0,2.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,2.0,1.0,5.0,5.0,4.0,5.0,9.0,,1.0,1.0,0.0,0.0,0.0,82.3313941614,28.7392862214
14701,14701,54.0,12125.0,4824.0,RUKUM,54.0,2058.0,,43.0,2001.0,2001-12-08,4.0,2.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,5.0,4.0,6.0,9.0,,1.0,1.0,0.0,0.0,0.0,82.3197038999,28.651684958
14702,14702,54.0,12129.0,11250.0,RUKUM,54.0,2059.0,,37.0,2002.0,2002-07-13,4.0,2.0,2.0,1.0,2.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,5.0,3.0,7.0,1.0,,1.0,1.0,0.0,0.0,0.0,82.2195916984,28.6452639852
14703,14703,54.0,12131.0,7968.0,RUKUM,54.0,2059.0,,68.0,2002.0,2002-09-22,4.0,2.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,10.0,2.0,5.0,3.0,7.0,9.0,,1.0,1.0,0.0,0.0,0.0,82.3204475373,28.6415859769
14704,14704,54.0,12140.0,6582.0,RUKUM,54.0,2059.0,,32.0,2002.0,2002-05-02,4.0,2.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,5.0,99.0,4.0,7.0,1.0,,3.0,1.0,0.0,0.0,0.0,82.3326589772,28.741867181
14705,14705,54.0,12144.0,7977.0,RUKUM,54.0,2056.0,,5.0,1999.0,1999-09-24,4.0,2.0,2.0,1.0,2.0,1.0,0.0,0.0,1.0,2.0,10.0,2.0,99.0,3.0,5.0,19.0,,1.0,1.0,0.0,0.0,0.0,82.3128488323,28.6486160446
14706,14706,54.0,12149.0,8016.0,RUKUM,54.0,2053.0,,21.0,1996.0,1996-10-23,4.0,2.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,5.0,3.0,4.0,9.0,,1.0,1.0,0.0,0.0,0.0,82.3305229998,28.6036955011
14707,14707,54.0,12152.0,4804.0,RUKUM,54.0,2056.0,,19.0,1999.0,1999-12-30,4.0,2.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,2.0,1.0,2.0,5.0,3.0,4.0,9.0,,1.0,1.0,0.0,0.0,0.0,82.6018975361,28.6853309293
14708,14708,54.0,12153.0,4903.0,RUKUM,54.0,2056.0,,35.0,1999.0,1999-10-24,4.0,2.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,2.0,1.0,2.0,5.0,2.0,3.0,9.0,,1.0,1.0,0.0,0.0,0.0,82.427861843,28.5850940685
14709,14709,54.0,12154.0,6811.0,RUKUM,54.0,2058.0,,30.0,2002.0,2002-03-19,4.0,2.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,99.0,3.0,4.0,1.0,,1.0,1.0,0.0,0.0,0.0,82.4178700527,28.542836338
14710,14710,54.0,12155.0,8050.0,RUKUM,54.0,2055.0,,27.0,1998.0,1998-12-07,4.0,2.0,2.0,1.0,3.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,3.0,3.0,5.0,9.0,,1.0,1.0,0.0,0.0,0.0,82.4797422851,28.7908748658
14711,14711,54.0,12159.0,6851.0,RUKUM,54.0,2058.0,,19.0,2001.0,2001-04-28,4.0,2.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,2.0,1.0,5.0,5.0,3.0,4.0,9.0,,1.0,1.0,0.0,0.0,0.0,82.5267079028,28.5873517103
14712,14712,54.0,12160.0,11292.0,RUKUM,54.0,2055.0,,28.0,1999.0,1999-04-10,4.0,2.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,5.0,5.0,4.0,7.0,1.0,,1.0,1.0,0.0,0.0,0.0,82.5298138465,28.8510352063
14713,14713,54.0,12163.0,6495.0,RUKUM,54.0,2059.0,,50.0,2002.0,2002-12-18,4.0,2.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,5.0,3.0,5.0,9.0,,1.0,1.0,0.0,0.0,0.0,82.3878852628,28.7616372512
14714,14714,54.0,12165.0,6613.0,RUKUM,54.0,2054.0,,45.0,1997.0,1997-11-17,4.0,2.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,99.0,2.0,7.0,1.0,,1.0,1.0,0.0,0.0,0.0,82.522180372,28.9366289786
14715,14715,54.0,12166.0,6614.0,RUKUM,54.0,2056.0,,42.0,1999.0,1999-11-25,4.0,2.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,3.0,2.0,4.0,9.0,,1.0,1.0,0.0,0.0,0.0,82.3954458687,28.6988526954
14716,14716,54.0,12179.0,6910.0,RUKUM,54.0,2055.0,,48.0,1998.0,1998-06-01,4.0,2.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,10.0,2.0,99.0,3.0,6.0,1.0,,1.0,1.0,0.0,0.0,0.0,82.5099622496,28.6093393494
14717,14717,54.0,12183.0,8038.0,RUKUM,54.0,2055.0,,44.0,1999.0,1999-01-15,4.0,2.0,2.0,1.0,3.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,4.0,9.0,,1.0,1.0,0.0,0.0,0.0,82.5088128742,28.8710185918
14718,14718,54.0,12187.0,6574.0,RUKUM,54.0,2058.0,,51.0,2001.0,2001-12-18,4.0,2.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,99.0,5.0,7.0,1.0,,1.0,1.0,0.0,0.0,0.0,82.5485261028,28.5875714388
14719,14719,54.0,12190.0,6788.0,RUKUM,54.0,2055.0,,31.0,1999.0,1999-03-11,4.0,2.0,2.0,1.0,2.0,1.0,0.0,0.0,1.0,1.0,1.0,5.0,5.0,3.0,5.0,9.0,,1.0,1.0,0.0,0.0,0.0,82.5982017012,28.8701635999
14720,14720,54.0,12192.0,6848.0,RUKUM,54.0,2055.0,,18.0,1998.0,1998-08-24,4.0,2.0,2.0,1.0,2.0,1.0,0.0,0.0,1.0,2.0,10.0,2.0,5.0,2.0,5.0,9.0,,1.0,1.0,0.0,0.0,0.0,82.475236909,28.6091036798
14721,14721,54.0,12196.0,4295.0,RUKUM,54.0,2056.0,,25.0,2000.0,2000-02-21,4.0,2.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,99.0,3.0,5.0,1.0,,1.0,1.0,0.0,0.0,0.0,82.5389720942,28.8275223144
14722,14722,54.0,12200.0,6605.0,RUKUM,54.0,2056.0,,35.0,1999.0,1999-11-23,4.0,2.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,2.0,10.0,2.0,99.0,3.0,7.0,1.0,,1.0,1.0,0.0,0.0,0.0,82.5814954976,28.9428721458
14723,14723,54.0,12207.0,7983.0,RUKUM,54.0,2059.0,,69.0,2002.0,2002-09-23,4.0,2.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,99.0,3.0,7.0,1.0,,1.0,1.0,0.0,0.0,0.0,82.647636838,28.8780006203
14724,14724,54.0,12214.0,8057.0,RUKUM,54.0,2056.0,,55.0,1999.0,1999-06-17,4.0,2.0,2.0,1.0,3.0,0.0,1.0,0.0,0.0,6.0,1.0,2.0,1.0,3.0,5.0,9.0,,1.0,1.0,0.0,0.0,0.0,82.3816244239,28.6398739514
14725,14725,54.0,12216.0,4158.0,RUKUM,54.0,2056.0,,17.0,2000.0,2000-02-22,4.0,2.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,99.0,4.0,6.0,1.0,,1.0,1.0,0.0,0.0,0.0,82.3525039846,28.7230714241
